EXPECTED FAIL extra sticky count
MATCH new 300 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 8, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 4, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 301 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 302 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 9, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 3, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 303 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 8, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 4, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 304 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 8, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 4, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 305 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 306 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 7, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 5, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 307 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 308 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 309 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 310 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 6, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 6, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 311 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 312 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 6, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 6, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 313 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 314 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 6, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 6, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 315 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 316 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 317 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 6, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 6, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 318 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 7, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 5, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 319 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 320 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 9, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 3, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 321 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 322 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 323 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 324 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 8, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 4, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 325 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 7, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 5, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 326 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 6, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 6, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 327 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 328 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 329 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 330 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 331 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 7, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 5, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 332 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 6, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 6, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 333 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 334 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 6, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 6, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 335 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 7, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 5, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 336 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 337 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 338 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 339 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 340 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 341 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 342 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 6, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 6, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 343 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 344 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 345 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 346 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 7, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 5, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 347 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 348 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 7, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 5, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 349 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 350 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 6, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 6, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 351 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 352 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 6, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 6, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 353 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 6, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 6, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 354 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 6, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 6, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 355 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 356 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 357 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 358 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 359 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 360 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 6, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 6, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 361 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 362 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 6, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 6, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 363 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 364 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 7, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 5, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 365 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 6, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 6, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 366 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 367 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 368 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 369 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 6, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 6, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 370 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 371 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 6, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 6, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 372 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 373 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 374 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 375 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 376 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 377 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 378 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 379 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 380 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 381 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 382 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 383 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 384 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 385 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 386 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 387 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 388 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 389 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 390 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 391 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 392 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 393 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 394 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 395 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 396 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 397 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 398 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 399 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 400 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 401 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 7, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 5, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 402 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 403 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 404 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 405 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 406 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 407 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 408 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 2, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 10, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 409 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 410 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 411 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 412 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 413 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 414 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 415 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 6, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 6, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 416 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 417 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 418 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 419 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 420 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 6, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 6, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 421 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 7, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 5, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 422 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 423 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 424 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 425 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 8, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 4, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 426 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 6, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 6, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 427 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 428 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 429 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 430 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 431 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 432 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 433 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 434 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 435 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 436 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 437 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 438 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 439 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 440 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 3, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 9, 'FUSED_SKIPPED_STICKY': 0}
