NOTE: --lanes scopes this diff to 31 lane(s); 135 other lane(s) the JSONs carry are not compared
| lane/fixture                 | verdict    | nvidia-2xh100-sm_90a | amd-2xmi300x-gfx942 | apple-m4         | nvidia-h100-sm_90a | amd-mi325x-gfx942 |
| par-reference-knn-reg/base   | model  | IDENTICAL x5 | 7404b5d0a3a97d83 | 7404b5d0a3a97d83 | 7404b5d0a3a97d83 | 7404b5d0a3a97d83 | 7404b5d0a3a97d83 |
| par-reference-knn-reg/base   | batch  | IDENTICAL x5 | 74278bda8031c8f1 | 74278bda8031c8f1 | 74278bda8031c8f1 | 74278bda8031c8f1 | 74278bda8031c8f1 |
| par-reference-knn-reg/denormal | infer  | IDENTICAL x5 | 511f71a64fa48d7a | 511f71a64fa48d7a | 511f71a64fa48d7a | 511f71a64fa48d7a | 511f71a64fa48d7a |
| par-reference-knn-reg/denormal | model  | IDENTICAL x5 | cb7e52aa73863e31 | cb7e52aa73863e31 | cb7e52aa73863e31 | cb7e52aa73863e31 | cb7e52aa73863e31 |
| par-reference-knn-reg/denormal | batch  | IDENTICAL x5 | 1b02951342244cad | 1b02951342244cad | 1b02951342244cad | 1b02951342244cad | 1b02951342244cad |
| par-reference-knn-reg/denormal_ftz | infer  | IDENTICAL x5 | 511f71a64fa48d7a | 511f71a64fa48d7a | 511f71a64fa48d7a | 511f71a64fa48d7a | 511f71a64fa48d7a |
| par-reference-knn-reg/denormal_ftz | model  | IDENTICAL x5 | 5b7edbee629a2813 | 5b7edbee629a2813 | 5b7edbee629a2813 | 5b7edbee629a2813 | 5b7edbee629a2813 |
| par-reference-knn-reg/denormal_ftz | batch  | IDENTICAL x5 | 1b02951342244cad | 1b02951342244cad | 1b02951342244cad | 1b02951342244cad | 1b02951342244cad |
| par-reference-knn-reg/dupes  | infer  | IDENTICAL x5 | 0e04bd5ca4150340 | 0e04bd5ca4150340 | 0e04bd5ca4150340 | 0e04bd5ca4150340 | 0e04bd5ca4150340 |
| par-reference-knn-reg/dupes  | model  | IDENTICAL x5 | dd4b16d90ea35aff | dd4b16d90ea35aff | dd4b16d90ea35aff | dd4b16d90ea35aff | dd4b16d90ea35aff |
| par-reference-knn-reg/dupes  | batch  | IDENTICAL x5 | b76e583646b1d507 | b76e583646b1d507 | b76e583646b1d507 | b76e583646b1d507 | b76e583646b1d507 |
| par-reference-knn-reg/hashed | infer  | IDENTICAL x5 | 4223804b361954e6 | 4223804b361954e6 | 4223804b361954e6 | 4223804b361954e6 | 4223804b361954e6 |
| par-reference-knn-reg/hashed | model  | IDENTICAL x5 | 0ed94f6eaca5e6f1 | 0ed94f6eaca5e6f1 | 0ed94f6eaca5e6f1 | 0ed94f6eaca5e6f1 | 0ed94f6eaca5e6f1 |
| par-reference-knn-reg/hashed | batch  | IDENTICAL x5 | 0e524fc522d94027 | 0e524fc522d94027 | 0e524fc522d94027 | 0e524fc522d94027 | 0e524fc522d94027 |
| par-reference-knn-reg/negative | infer  | IDENTICAL x5 | ca725c74b7aec59b | ca725c74b7aec59b | ca725c74b7aec59b | ca725c74b7aec59b | ca725c74b7aec59b |
| par-reference-knn-reg/negative | model  | IDENTICAL x5 | 66c3df348fcdf3b4 | 66c3df348fcdf3b4 | 66c3df348fcdf3b4 | 66c3df348fcdf3b4 | 66c3df348fcdf3b4 |
| par-reference-knn-reg/negative | batch  | IDENTICAL x5 | cd68a51eeed36ee2 | cd68a51eeed36ee2 | cd68a51eeed36ee2 | cd68a51eeed36ee2 | cd68a51eeed36ee2 |
| par-reference-knn-reg/odd    | infer  | IDENTICAL x5 | e53e4bfa78bd428a | e53e4bfa78bd428a | e53e4bfa78bd428a | e53e4bfa78bd428a | e53e4bfa78bd428a |
| par-reference-knn-reg/odd    | model  | IDENTICAL x5 | abb699bdbb2dd963 | abb699bdbb2dd963 | abb699bdbb2dd963 | abb699bdbb2dd963 | abb699bdbb2dd963 |
| par-reference-knn-reg/odd    | batch  | IDENTICAL x5 | 09c7976de243c072 | 09c7976de243c072 | 09c7976de243c072 | 09c7976de243c072 | 09c7976de243c072 |
| par-reference-knn-reg/ties   | infer  | IDENTICAL x5 | fcbc1a112c60d1d0 | fcbc1a112c60d1d0 | fcbc1a112c60d1d0 | fcbc1a112c60d1d0 | fcbc1a112c60d1d0 |
| par-reference-knn-reg/ties   | model  | IDENTICAL x5 | 059724706575c43d | 059724706575c43d | 059724706575c43d | 059724706575c43d | 059724706575c43d |
| par-reference-knn-reg/ties   | batch  | IDENTICAL x5 | 82302d325c95041c | 82302d325c95041c | 82302d325c95041c | 82302d325c95041c | 82302d325c95041c |
| par-reference-knn-reg/wide   | infer  | IDENTICAL x5 | 4b2e95d49bb291c5 | 4b2e95d49bb291c5 | 4b2e95d49bb291c5 | 4b2e95d49bb291c5 | 4b2e95d49bb291c5 |
| par-reference-knn-reg/wide   | model  | IDENTICAL x5 | 42c9143b5b930be3 | 42c9143b5b930be3 | 42c9143b5b930be3 | 42c9143b5b930be3 | 42c9143b5b930be3 |
| par-reference-knn-reg/wide   | batch  | IDENTICAL x5 | dda937e53b42ca41 | dda937e53b42ca41 | dda937e53b42ca41 | dda937e53b42ca41 | dda937e53b42ca41 |
| par-reference-knn/base       | infer  | IDENTICAL x5 | 8381d6badb2ee31b | 8381d6badb2ee31b | 8381d6badb2ee31b | 8381d6badb2ee31b | 8381d6badb2ee31b |
| par-reference-knn/base       | model  | IDENTICAL x5 | f0b9be0fd408466b | f0b9be0fd408466b | f0b9be0fd408466b | f0b9be0fd408466b | f0b9be0fd408466b |
| par-reference-knn/base       | batch  | IDENTICAL x5 | 73020445ac91c2f7 | 73020445ac91c2f7 | 73020445ac91c2f7 | 73020445ac91c2f7 | 73020445ac91c2f7 |
| par-reference-knn/denormal   | infer  | IDENTICAL x5 | 3b26081dcfb54057 | 3b26081dcfb54057 | 3b26081dcfb54057 | 3b26081dcfb54057 | 3b26081dcfb54057 |
| par-reference-knn/denormal   | model  | IDENTICAL x5 | 3ae6ad51532e6887 | 3ae6ad51532e6887 | 3ae6ad51532e6887 | 3ae6ad51532e6887 | 3ae6ad51532e6887 |
| par-reference-knn/denormal   | batch  | IDENTICAL x5 | eba1aa6ad4a6ef82 | eba1aa6ad4a6ef82 | eba1aa6ad4a6ef82 | eba1aa6ad4a6ef82 | eba1aa6ad4a6ef82 |
| par-reference-knn/denormal_ftz | infer  | IDENTICAL x5 | 3b26081dcfb54057 | 3b26081dcfb54057 | 3b26081dcfb54057 | 3b26081dcfb54057 | 3b26081dcfb54057 |
| par-reference-knn/denormal_ftz | model  | IDENTICAL x5 | 02916106bd5f4a5c | 02916106bd5f4a5c | 02916106bd5f4a5c | 02916106bd5f4a5c | 02916106bd5f4a5c |
| par-reference-knn/denormal_ftz | batch  | IDENTICAL x5 | eba1aa6ad4a6ef82 | eba1aa6ad4a6ef82 | eba1aa6ad4a6ef82 | eba1aa6ad4a6ef82 | eba1aa6ad4a6ef82 |
| par-reference-knn/dupes      | infer  | IDENTICAL x5 | 20ea108e0746b7e5 | 20ea108e0746b7e5 | 20ea108e0746b7e5 | 20ea108e0746b7e5 | 20ea108e0746b7e5 |
| par-reference-knn/dupes      | model  | IDENTICAL x5 | 937c7d9ac1a87689 | 937c7d9ac1a87689 | 937c7d9ac1a87689 | 937c7d9ac1a87689 | 937c7d9ac1a87689 |
| par-reference-knn/dupes      | batch  | IDENTICAL x5 | 757f56d2a8b4e46f | 757f56d2a8b4e46f | 757f56d2a8b4e46f | 757f56d2a8b4e46f | 757f56d2a8b4e46f |
| par-reference-knn/hashed     | infer  | IDENTICAL x5 | 7e895e275d390d17 | 7e895e275d390d17 | 7e895e275d390d17 | 7e895e275d390d17 | 7e895e275d390d17 |
| par-reference-knn/hashed     | model  | IDENTICAL x5 | e87300eff71e3476 | e87300eff71e3476 | e87300eff71e3476 | e87300eff71e3476 | e87300eff71e3476 |
| par-reference-knn/hashed     | batch  | IDENTICAL x5 | 4492dc26efaf8ff2 | 4492dc26efaf8ff2 | 4492dc26efaf8ff2 | 4492dc26efaf8ff2 | 4492dc26efaf8ff2 |
| par-reference-knn/negative   | infer  | IDENTICAL x5 | 4a407720c8a6509a | 4a407720c8a6509a | 4a407720c8a6509a | 4a407720c8a6509a | 4a407720c8a6509a |
| par-reference-knn/negative   | model  | IDENTICAL x5 | 1043a59bb6257373 | 1043a59bb6257373 | 1043a59bb6257373 | 1043a59bb6257373 | 1043a59bb6257373 |
| par-reference-knn/negative   | batch  | IDENTICAL x5 | 99c4c7bc7c4945b1 | 99c4c7bc7c4945b1 | 99c4c7bc7c4945b1 | 99c4c7bc7c4945b1 | 99c4c7bc7c4945b1 |
| par-reference-knn/odd        | infer  | IDENTICAL x5 | a593e7cc3b0f8144 | a593e7cc3b0f8144 | a593e7cc3b0f8144 | a593e7cc3b0f8144 | a593e7cc3b0f8144 |
| par-reference-knn/odd        | model  | IDENTICAL x5 | d52a45a13c74a487 | d52a45a13c74a487 | d52a45a13c74a487 | d52a45a13c74a487 | d52a45a13c74a487 |
| par-reference-knn/odd        | batch  | IDENTICAL x5 | 71c0d6aee494e8ee | 71c0d6aee494e8ee | 71c0d6aee494e8ee | 71c0d6aee494e8ee | 71c0d6aee494e8ee |
| par-reference-knn/ties       | infer  | IDENTICAL x5 | d7292e53ec625170 | d7292e53ec625170 | d7292e53ec625170 | d7292e53ec625170 | d7292e53ec625170 |
| par-reference-knn/ties       | model  | IDENTICAL x5 | 02aa0eb5e36cffee | 02aa0eb5e36cffee | 02aa0eb5e36cffee | 02aa0eb5e36cffee | 02aa0eb5e36cffee |
| par-reference-knn/ties       | batch  | IDENTICAL x5 | 7902b96b1a57fd33 | 7902b96b1a57fd33 | 7902b96b1a57fd33 | 7902b96b1a57fd33 | 7902b96b1a57fd33 |
| par-reference-knn/wide       | infer  | IDENTICAL x5 | b128c6dd4d428648 | b128c6dd4d428648 | b128c6dd4d428648 | b128c6dd4d428648 | b128c6dd4d428648 |
| par-reference-knn/wide       | model  | IDENTICAL x5 | 1823e75c34d7670f | 1823e75c34d7670f | 1823e75c34d7670f | 1823e75c34d7670f | 1823e75c34d7670f |
| par-reference-knn/wide       | batch  | IDENTICAL x5 | 65813a17ec281f48 | 65813a17ec281f48 | 65813a17ec281f48 | 65813a17ec281f48 | 65813a17ec281f48 |
| par-samba-clip/base          | infer  | IDENTICAL x5 | 3c42e52ff16765ef | 3c42e52ff16765ef | 3c42e52ff16765ef | 3c42e52ff16765ef | 3c42e52ff16765ef |
| par-samba-clip/base          | model  | IDENTICAL x5 | 2807164675116cdb | 2807164675116cdb | 2807164675116cdb | 2807164675116cdb | 2807164675116cdb |
| par-samba-clip/base          | batch  | IDENTICAL x5 | b76cef8b3c5cab10 | b76cef8b3c5cab10 | b76cef8b3c5cab10 | b76cef8b3c5cab10 | b76cef8b3c5cab10 |
| par-samba-clip/denormal      | infer  | IDENTICAL x5 | cf7f2ccb7812ed87 | cf7f2ccb7812ed87 | cf7f2ccb7812ed87 | cf7f2ccb7812ed87 | cf7f2ccb7812ed87 |
| par-samba-clip/denormal      | model  | IDENTICAL x5 | 4f2fc43b147d1be1 | 4f2fc43b147d1be1 | 4f2fc43b147d1be1 | 4f2fc43b147d1be1 | 4f2fc43b147d1be1 |
| par-samba-clip/denormal      | batch  | IDENTICAL x5 | 5396feefc8346a0a | 5396feefc8346a0a | 5396feefc8346a0a | 5396feefc8346a0a | 5396feefc8346a0a |
| par-samba-clip/denormal_ftz  | infer  | IDENTICAL x5 | 5b9e3d287c536c7d | 5b9e3d287c536c7d | 5b9e3d287c536c7d | 5b9e3d287c536c7d | 5b9e3d287c536c7d |
| par-samba-clip/denormal_ftz  | model  | IDENTICAL x5 | d55f9ae234ccc49c | d55f9ae234ccc49c | d55f9ae234ccc49c | d55f9ae234ccc49c | d55f9ae234ccc49c |
| par-samba-clip/denormal_ftz  | batch  | IDENTICAL x5 | a11c050920337e57 | a11c050920337e57 | a11c050920337e57 | a11c050920337e57 | a11c050920337e57 |
| par-samba-clip/dupes         | infer  | IDENTICAL x5 | e698edca59d268ae | e698edca59d268ae | e698edca59d268ae | e698edca59d268ae | e698edca59d268ae |
| par-samba-clip/dupes         | model  | IDENTICAL x5 | b008c852a628854e | b008c852a628854e | b008c852a628854e | b008c852a628854e | b008c852a628854e |
| par-samba-clip/dupes         | batch  | IDENTICAL x5 | fb2af36d443533b1 | fb2af36d443533b1 | fb2af36d443533b1 | fb2af36d443533b1 | fb2af36d443533b1 |
| par-samba-clip/hashed        | infer  | IDENTICAL x5 | 36caeedd4f67d5b5 | 36caeedd4f67d5b5 | 36caeedd4f67d5b5 | 36caeedd4f67d5b5 | 36caeedd4f67d5b5 |
| par-samba-clip/hashed        | model  | IDENTICAL x5 | fafb34a8007e8a0c | fafb34a8007e8a0c | fafb34a8007e8a0c | fafb34a8007e8a0c | fafb34a8007e8a0c |
| par-samba-clip/hashed        | batch  | IDENTICAL x5 | cbe62bff3728b910 | cbe62bff3728b910 | cbe62bff3728b910 | cbe62bff3728b910 | cbe62bff3728b910 |
| par-samba-clip/negative      | infer  | IDENTICAL x5 | 0c2d9b48bf8a7933 | 0c2d9b48bf8a7933 | 0c2d9b48bf8a7933 | 0c2d9b48bf8a7933 | 0c2d9b48bf8a7933 |
| par-samba-clip/negative      | model  | IDENTICAL x5 | d4321cd95f3136a3 | d4321cd95f3136a3 | d4321cd95f3136a3 | d4321cd95f3136a3 | d4321cd95f3136a3 |
| par-samba-clip/negative      | batch  | IDENTICAL x5 | bf7953af6b60040b | bf7953af6b60040b | bf7953af6b60040b | bf7953af6b60040b | bf7953af6b60040b |
| par-samba-clip/odd           | infer  | IDENTICAL x5 | 3c42e52ff16765ef | 3c42e52ff16765ef | 3c42e52ff16765ef | 3c42e52ff16765ef | 3c42e52ff16765ef |
| par-samba-clip/odd           | model  | IDENTICAL x5 | 2807164675116cdb | 2807164675116cdb | 2807164675116cdb | 2807164675116cdb | 2807164675116cdb |
| par-samba-clip/odd           | batch  | IDENTICAL x5 | b76cef8b3c5cab10 | b76cef8b3c5cab10 | b76cef8b3c5cab10 | b76cef8b3c5cab10 | b76cef8b3c5cab10 |
| par-samba-clip/ties          | infer  | IDENTICAL x5 | 71932c1b2cb73896 | 71932c1b2cb73896 | 71932c1b2cb73896 | 71932c1b2cb73896 | 71932c1b2cb73896 |
| par-samba-clip/ties          | model  | IDENTICAL x5 | bc2ee9ab693e2300 | bc2ee9ab693e2300 | bc2ee9ab693e2300 | bc2ee9ab693e2300 | bc2ee9ab693e2300 |
| par-samba-clip/ties          | batch  | IDENTICAL x5 | b34db70fee130cf0 | b34db70fee130cf0 | b34db70fee130cf0 | b34db70fee130cf0 | b34db70fee130cf0 |
| par-samba-clip/wide          | infer  | IDENTICAL x5 | f234aa064f3bd4f1 | f234aa064f3bd4f1 | f234aa064f3bd4f1 | f234aa064f3bd4f1 | f234aa064f3bd4f1 |
| par-samba-clip/wide          | model  | IDENTICAL x5 | de15105c83cd98c8 | de15105c83cd98c8 | de15105c83cd98c8 | de15105c83cd98c8 | de15105c83cd98c8 |
| par-samba-clip/wide          | batch  | IDENTICAL x5 | a9b01c132c43de42 | a9b01c132c43de42 | a9b01c132c43de42 | a9b01c132c43de42 | a9b01c132c43de42 |
| par-samba/base               | infer  | IDENTICAL x5 | c663dd4766895890 | c663dd4766895890 | c663dd4766895890 | c663dd4766895890 | c663dd4766895890 |
| par-samba/base               | model  | IDENTICAL x5 | 40a81f8c42e2256b | 40a81f8c42e2256b | 40a81f8c42e2256b | 40a81f8c42e2256b | 40a81f8c42e2256b |
| par-samba/base               | batch  | IDENTICAL x5 | 09eefddb12772255 | 09eefddb12772255 | 09eefddb12772255 | 09eefddb12772255 | 09eefddb12772255 |
| par-samba/denormal           | infer  | IDENTICAL x5 | fb72fcf2fb2ad224 | fb72fcf2fb2ad224 | fb72fcf2fb2ad224 | fb72fcf2fb2ad224 | fb72fcf2fb2ad224 |
| par-samba/denormal           | model  | IDENTICAL x5 | 9fc72e4c424419cc | 9fc72e4c424419cc | 9fc72e4c424419cc | 9fc72e4c424419cc | 9fc72e4c424419cc |
| par-samba/denormal           | batch  | IDENTICAL x5 | 39efa7f425575919 | 39efa7f425575919 | 39efa7f425575919 | 39efa7f425575919 | 39efa7f425575919 |
| par-samba/denormal_ftz       | infer  | IDENTICAL x5 | f3e42b50f51378ce | f3e42b50f51378ce | f3e42b50f51378ce | f3e42b50f51378ce | f3e42b50f51378ce |
| par-samba/denormal_ftz       | model  | IDENTICAL x5 | aa31d80002abbd6c | aa31d80002abbd6c | aa31d80002abbd6c | aa31d80002abbd6c | aa31d80002abbd6c |
| par-samba/denormal_ftz       | batch  | IDENTICAL x5 | 3c10388ca139a76c | 3c10388ca139a76c | 3c10388ca139a76c | 3c10388ca139a76c | 3c10388ca139a76c |
| par-samba/dupes              | infer  | IDENTICAL x5 | 2853920460831149 | 2853920460831149 | 2853920460831149 | 2853920460831149 | 2853920460831149 |
| par-samba/dupes              | model  | IDENTICAL x5 | 2316354c8dc29b3d | 2316354c8dc29b3d | 2316354c8dc29b3d | 2316354c8dc29b3d | 2316354c8dc29b3d |
| par-samba/dupes              | batch  | IDENTICAL x5 | 9c69d39f197def58 | 9c69d39f197def58 | 9c69d39f197def58 | 9c69d39f197def58 | 9c69d39f197def58 |
| par-samba/hashed             | infer  | IDENTICAL x5 | cd09020cd23ba0bb | cd09020cd23ba0bb | cd09020cd23ba0bb | cd09020cd23ba0bb | cd09020cd23ba0bb |
| par-samba/hashed             | model  | IDENTICAL x5 | a7965a8a91b70d4e | a7965a8a91b70d4e | a7965a8a91b70d4e | a7965a8a91b70d4e | a7965a8a91b70d4e |
| par-samba/hashed             | batch  | IDENTICAL x5 | 514770006708e9a0 | 514770006708e9a0 | 514770006708e9a0 | 514770006708e9a0 | 514770006708e9a0 |
| par-samba/negative           | infer  | IDENTICAL x5 | 13993c81dbf7c04f | 13993c81dbf7c04f | 13993c81dbf7c04f | 13993c81dbf7c04f | 13993c81dbf7c04f |
| par-samba/negative           | model  | IDENTICAL x5 | a54857b10778d87a | a54857b10778d87a | a54857b10778d87a | a54857b10778d87a | a54857b10778d87a |
| par-samba/negative           | batch  | IDENTICAL x5 | 7da5afd7a9e3d5e7 | 7da5afd7a9e3d5e7 | 7da5afd7a9e3d5e7 | 7da5afd7a9e3d5e7 | 7da5afd7a9e3d5e7 |
| par-samba/odd                | infer  | IDENTICAL x5 | c663dd4766895890 | c663dd4766895890 | c663dd4766895890 | c663dd4766895890 | c663dd4766895890 |
| par-samba/odd                | model  | IDENTICAL x5 | 40a81f8c42e2256b | 40a81f8c42e2256b | 40a81f8c42e2256b | 40a81f8c42e2256b | 40a81f8c42e2256b |
| par-samba/odd                | batch  | IDENTICAL x5 | 09eefddb12772255 | 09eefddb12772255 | 09eefddb12772255 | 09eefddb12772255 | 09eefddb12772255 |
| par-samba/ties               | infer  | IDENTICAL x5 | a8df84421515d634 | a8df84421515d634 | a8df84421515d634 | a8df84421515d634 | a8df84421515d634 |
| par-samba/ties               | model  | IDENTICAL x5 | dc26f60c944cedf6 | dc26f60c944cedf6 | dc26f60c944cedf6 | dc26f60c944cedf6 | dc26f60c944cedf6 |
| par-samba/ties               | batch  | IDENTICAL x5 | 71be58f89201f389 | 71be58f89201f389 | 71be58f89201f389 | 71be58f89201f389 | 71be58f89201f389 |
| par-samba/wide               | infer  | IDENTICAL x5 | 561cbc9176182841 | 561cbc9176182841 | 561cbc9176182841 | 561cbc9176182841 | 561cbc9176182841 |
| par-samba/wide               | model  | IDENTICAL x5 | c68ee79e31dc0e49 | c68ee79e31dc0e49 | c68ee79e31dc0e49 | c68ee79e31dc0e49 | c68ee79e31dc0e49 |
| par-samba/wide               | batch  | IDENTICAL x5 | a45b112b42f1ed51 | a45b112b42f1ed51 | a45b112b42f1ed51 | a45b112b42f1ed51 | a45b112b42f1ed51 |
| par-scaler/base              | infer  | IDENTICAL x5 | fa0fbdef7ccae250 | fa0fbdef7ccae250 | fa0fbdef7ccae250 | fa0fbdef7ccae250 | fa0fbdef7ccae250 |
| par-scaler/base              | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-scaler/base              | batch  | IDENTICAL x5 | 917ae37b02618ab5 | 917ae37b02618ab5 | 917ae37b02618ab5 | 917ae37b02618ab5 | 917ae37b02618ab5 |
| par-scaler/denormal          | infer  | IDENTICAL x5 | d0a324ba42db1e9c | d0a324ba42db1e9c | d0a324ba42db1e9c | d0a324ba42db1e9c | d0a324ba42db1e9c |
| par-scaler/denormal          | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-scaler/denormal          | batch  | IDENTICAL x5 | adc8b864c7fd6591 | adc8b864c7fd6591 | adc8b864c7fd6591 | adc8b864c7fd6591 | adc8b864c7fd6591 |
| par-scaler/denormal_ftz      | infer  | IDENTICAL x5 | d0a324ba42db1e9c | d0a324ba42db1e9c | d0a324ba42db1e9c | d0a324ba42db1e9c | d0a324ba42db1e9c |
| par-scaler/denormal_ftz      | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-scaler/denormal_ftz      | batch  | IDENTICAL x5 | adc8b864c7fd6591 | adc8b864c7fd6591 | adc8b864c7fd6591 | adc8b864c7fd6591 | adc8b864c7fd6591 |
| par-scaler/dupes             | infer  | IDENTICAL x5 | 89d88a83a11d2485 | 89d88a83a11d2485 | 89d88a83a11d2485 | 89d88a83a11d2485 | 89d88a83a11d2485 |
| par-scaler/dupes             | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-scaler/dupes             | batch  | IDENTICAL x5 | 303de898d7f06932 | 303de898d7f06932 | 303de898d7f06932 | 303de898d7f06932 | 303de898d7f06932 |
| par-scaler/hashed            | infer  | IDENTICAL x5 | fc7e9239e772ec64 | fc7e9239e772ec64 | fc7e9239e772ec64 | fc7e9239e772ec64 | fc7e9239e772ec64 |
| par-scaler/hashed            | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-scaler/hashed            | batch  | IDENTICAL x5 | f929bcdbb2293a30 | f929bcdbb2293a30 | f929bcdbb2293a30 | f929bcdbb2293a30 | f929bcdbb2293a30 |
| par-scaler/negative          | infer  | IDENTICAL x5 | bd2b7e506db725c8 | bd2b7e506db725c8 | bd2b7e506db725c8 | bd2b7e506db725c8 | bd2b7e506db725c8 |
| par-scaler/negative          | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-scaler/negative          | batch  | IDENTICAL x5 | 28349e692d1c6f69 | 28349e692d1c6f69 | 28349e692d1c6f69 | 28349e692d1c6f69 | 28349e692d1c6f69 |
| par-scaler/odd               | infer  | IDENTICAL x5 | 6a7a884532f89e93 | 6a7a884532f89e93 | 6a7a884532f89e93 | 6a7a884532f89e93 | 6a7a884532f89e93 |
| par-scaler/odd               | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-scaler/odd               | batch  | IDENTICAL x5 | 76422b3deb83eac1 | 76422b3deb83eac1 | 76422b3deb83eac1 | 76422b3deb83eac1 | 76422b3deb83eac1 |
| par-scaler/ties              | infer  | IDENTICAL x5 | 4c66195589867f60 | 4c66195589867f60 | 4c66195589867f60 | 4c66195589867f60 | 4c66195589867f60 |
| par-scaler/ties              | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-scaler/ties              | batch  | IDENTICAL x5 | 789ad47ddd5c18b0 | 789ad47ddd5c18b0 | 789ad47ddd5c18b0 | 789ad47ddd5c18b0 | 789ad47ddd5c18b0 |
| par-scaler/wide              | infer  | IDENTICAL x5 | 3e17d9ac3db242ba | 3e17d9ac3db242ba | 3e17d9ac3db242ba | 3e17d9ac3db242ba | 3e17d9ac3db242ba |
| par-scaler/wide              | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-scaler/wide              | batch  | IDENTICAL x5 | e0463d8bf2244791 | e0463d8bf2244791 | e0463d8bf2244791 | e0463d8bf2244791 | e0463d8bf2244791 |
| par-svm/base                 | infer  | IDENTICAL x5 | 4aee3fcc51c4761e | 4aee3fcc51c4761e | 4aee3fcc51c4761e | 4aee3fcc51c4761e | 4aee3fcc51c4761e |
| par-svm/base                 | model  | IDENTICAL x5 | d357dc9836994075 | d357dc9836994075 | d357dc9836994075 | d357dc9836994075 | d357dc9836994075 |
| par-svm/base                 | batch  | IDENTICAL x5 | 2de40273b79bf263 | 2de40273b79bf263 | 2de40273b79bf263 | 2de40273b79bf263 | 2de40273b79bf263 |
| par-svm/denormal             | infer  | IDENTICAL x5 | ebc593040592ca1e | ebc593040592ca1e | ebc593040592ca1e | ebc593040592ca1e | ebc593040592ca1e |
| par-svm/denormal             | model  | IDENTICAL x5 | 29bbbd98ccefdde2 | 29bbbd98ccefdde2 | 29bbbd98ccefdde2 | 29bbbd98ccefdde2 | 29bbbd98ccefdde2 |
| par-svm/denormal             | batch  | IDENTICAL x5 | 52692289bfb89f21 | 52692289bfb89f21 | 52692289bfb89f21 | 52692289bfb89f21 | 52692289bfb89f21 |
| par-svm/denormal_ftz         | infer  | IDENTICAL x5 | ebc593040592ca1e | ebc593040592ca1e | ebc593040592ca1e | ebc593040592ca1e | ebc593040592ca1e |
| par-svm/denormal_ftz         | model  | IDENTICAL x5 | 55604dc15ce7c411 | 55604dc15ce7c411 | 55604dc15ce7c411 | 55604dc15ce7c411 | 55604dc15ce7c411 |
| par-svm/denormal_ftz         | batch  | IDENTICAL x5 | 52692289bfb89f21 | 52692289bfb89f21 | 52692289bfb89f21 | 52692289bfb89f21 | 52692289bfb89f21 |
| par-svm/dupes                | infer  | IDENTICAL x5 | 6e5c253fa1d7ea5b | 6e5c253fa1d7ea5b | 6e5c253fa1d7ea5b | 6e5c253fa1d7ea5b | 6e5c253fa1d7ea5b |
| par-svm/dupes                | model  | IDENTICAL x5 | 39bb289a465d4e42 | 39bb289a465d4e42 | 39bb289a465d4e42 | 39bb289a465d4e42 | 39bb289a465d4e42 |
| par-svm/dupes                | batch  | IDENTICAL x5 | c5a93b7294c659ca | c5a93b7294c659ca | c5a93b7294c659ca | c5a93b7294c659ca | c5a93b7294c659ca |
| par-svm/hashed               | infer  | IDENTICAL x5 | 94cb46a9aa6a811c | 94cb46a9aa6a811c | 94cb46a9aa6a811c | 94cb46a9aa6a811c | 94cb46a9aa6a811c |
| par-svm/hashed               | model  | IDENTICAL x5 | c1eb413ecf366aab | c1eb413ecf366aab | c1eb413ecf366aab | c1eb413ecf366aab | c1eb413ecf366aab |
| par-svm/hashed               | batch  | IDENTICAL x5 | 388c4be8afb46df4 | 388c4be8afb46df4 | 388c4be8afb46df4 | 388c4be8afb46df4 | 388c4be8afb46df4 |
| par-svm/negative             | infer  | IDENTICAL x5 | 685bebcb29a0cf8c | 685bebcb29a0cf8c | 685bebcb29a0cf8c | 685bebcb29a0cf8c | 685bebcb29a0cf8c |
| par-svm/negative             | model  | IDENTICAL x5 | ebadbb39c9f25a8d | ebadbb39c9f25a8d | ebadbb39c9f25a8d | ebadbb39c9f25a8d | ebadbb39c9f25a8d |
| par-svm/negative             | batch  | IDENTICAL x5 | 17e1155ed5740ad6 | 17e1155ed5740ad6 | 17e1155ed5740ad6 | 17e1155ed5740ad6 | 17e1155ed5740ad6 |
